workflow_bandwidth_m,workflow_step,analysis_step,sample_definition,margin,bandwidth_m,formula,included_continuous_controls,included_categorical_controls,dropped_controls,n_obs,n_inside,n_outside,tau_hat,tau_se,tau_pvalue,tau_ci_low,tau_ci_high,tau_pct_approx,r_squared,status,focal_school_name,is_estimable,significant_10pct,significant_5pct,significant_1pct,quadrant,mean_inside_year,mean_outside_year,smd_year,mean_inside_floor_area_sqm,mean_outside_floor_area_sqm,smd_floor_area_sqm,mean_inside_remaining_lease,mean_outside_remaining_lease,smd_remaining_lease,mean_inside_num_nearby_malls,mean_outside_num_nearby_malls,smd_num_nearby_malls,mean_inside_num_nearby_mrt,mean_outside_num_nearby_mrt,smd_num_nearby_mrt,mean_inside_num_unique_mrt_lines,mean_outside_num_unique_mrt_lines,smd_num_unique_mrt_lines,tvd_flat_type,tvd_storey_range,tvd_flat_model,tvd_year_quarter,max_abs_smd_numeric,max_tvd_categorical,flat_type,tvd_quadrant
100,school_flat_type,05_school_flat_type_period_aware_rdd,,,,log_resale_price ~ inside_focal + r_km + inside_focal:r_km + floor_area_sqm + remaining_lease + C(quadrant) + C(storey_range) + C(flat_model) + C(year_quarter) + C(num_nearby_malls) + C(num_nearby_mrt) + C(num_unique_mrt_lines),floor_area_sqm; remaining_lease,quadrant; storey_range; flat_model; year_quarter; num_nearby_malls; num_nearby_mrt; num_unique_mrt_lines,flat_type:excluded_by_design; floor_area_global_tercile:excluded_by_design; remaining_lease_tercile:excluded_by_design,96,51,45,0.1633983567249028,0.0743155198032775,0.0278984726835152,0.0177426144181057,0.3090540990317,17.75056635725103,0.9274173225192442,ok,KONG HWA SCHOOL,True,True,True,False,,2019.6666666666667,2019.911111111111,-0.0828951233050387,92.01960784313724,92.57777777777778,-0.3145382245727056,674.7254901960785,674.4666666666667,0.0062184328982203,0.9019607843137256,0.8222222222222222,0.122009694609982,3.215686274509804,3.422222222222222,-0.1725975373045069,2.0980392156862746,2.311111111111111,-0.5058518300944128,,0.1215686274509803,0.0222222222222222,0.511111111111111,0.5058518300944128,0.511111111111111,4 ROOM,0.2235294117647058
100,school_flat_type,05_school_flat_type_period_aware_rdd,,,,log_resale_price ~ inside_focal + r_km + inside_focal:r_km + floor_area_sqm + remaining_lease + C(quadrant) + C(storey_range) + C(flat_model) + C(year_quarter) + C(num_nearby_malls) + C(num_nearby_mrt) + C(num_unique_mrt_lines),floor_area_sqm; remaining_lease,quadrant; storey_range; flat_model; year_quarter; num_nearby_malls; num_nearby_mrt; num_unique_mrt_lines,flat_type:excluded_by_design; floor_area_global_tercile:excluded_by_design; remaining_lease_tercile:excluded_by_design,80,22,58,-0.1588701946634927,0.939199954229722,0.8656748698182095,-1.9996682792354148,1.6819278899084291,-14.689291036489283,0.9649401636676336,ok,KONG HWA SCHOOL,True,False,False,False,,2023.3181818181815,2020.3275862068965,1.2791182307152995,121.86363636363636,120.3793103448276,0.1986654860730075,641.4545454545455,684.4655172413793,-1.173100865778533,0.6818181818181818,0.4137931034482758,0.4649637808865144,4.2272727272727275,3.103448275862069,0.8767745452964606,2.409090909090909,1.9827586206896552,0.7250272510968956,,0.1645768025078369,0.1379310344827586,0.6504702194357367,1.2791182307152995,0.6504702194357367,5 ROOM,0.177115987460815
100,school_flat_type,05_school_flat_type_period_aware_rdd,,,,log_resale_price ~ inside_focal + r_km + inside_focal:r_km + remaining_lease + C(storey_range) + C(year_quarter) + C(num_nearby_mrt) + C(num_unique_mrt_lines),remaining_lease,storey_range; year_quarter; num_nearby_mrt; num_unique_mrt_lines,floor_area_sqm:constant; quadrant:constant; flat_type:excluded_by_design; flat_model:constant; num_nearby_malls:constant; floor_area_global_tercile:excluded_by_design; remaining_lease_tercile:excluded_by_design,4,0,4,,,,,,,,insufficient_sample,KONG HWA SCHOOL,False,False,False,False,,,2023.75,,,141.0,,,730.25,,,0.0,,,2.5,,,1.5,,,0.5,0.5,0.5,,0.5,EXECUTIVE,0.5
100,school_flat_type,05_school_flat_type_period_aware_rdd,,,,log_resale_price ~ inside_focal + r_km + inside_focal:r_km + floor_area_sqm + remaining_lease + C(quadrant) + C(storey_range) + C(flat_model) + C(year_quarter) + C(num_nearby_mrt) + C(num_unique_mrt_lines),floor_area_sqm; remaining_lease,quadrant; storey_range; flat_model; year_quarter; num_nearby_mrt; num_unique_mrt_lines,flat_type:excluded_by_design; num_nearby_malls:constant; floor_area_global_tercile:excluded_by_design; remaining_lease_tercile:excluded_by_design,42,0,42,,,,,,,,insufficient_sample,KUO CHUAN PRESBYTERIAN PRIMARY SCHOOL,False,False,False,False,,,2019.2142857142856,,,66.88095238095238,,,640.0238095238095,,,1.0,,,2.9047619047619047,,,2.9047619047619047,,,0.5,0.5,0.5000000000000001,,0.5000000000000001,3 ROOM,0.5
100,school_flat_type,05_school_flat_type_period_aware_rdd,,,,log_resale_price ~ inside_focal + r_km + inside_focal:r_km,,,floor_area_sqm:constant; remaining_lease:constant; quadrant:constant; flat_type:excluded_by_design; storey_range:constant; flat_model:constant; year_quarter:constant; num_nearby_malls:constant; num_nearby_mrt:constant; num_unique_mrt_lines:constant; floor_area_global_tercile:excluded_by_design; remaining_lease_tercile:excluded_by_design,1,0,1,,,,,,,,insufficient_sample,KUO CHUAN PRESBYTERIAN PRIMARY SCHOOL,False,False,False,False,,,2025.0,,,93.0,,,702.0,,,1.0,,,1.0,,,1.0,,,0.5,0.5,0.5,,0.5,4 ROOM,0.5
100,school_flat_type,05_school_flat_type_period_aware_rdd,,,,log_resale_price ~ inside_focal + r_km + inside_focal:r_km + floor_area_sqm + remaining_lease + C(quadrant) + C(storey_range) + C(flat_model) + C(year_quarter) + C(num_nearby_malls) + C(num_nearby_mrt) + C(num_unique_mrt_lines),floor_area_sqm; remaining_lease,quadrant; storey_range; flat_model; year_quarter; num_nearby_malls; num_nearby_mrt; num_unique_mrt_lines,flat_type:excluded_by_design; floor_area_global_tercile:excluded_by_design; remaining_lease_tercile:excluded_by_design,37,33,4,,,,,,,,insufficient_sample,MAHA BODHI SCHOOL,False,False,False,False,,2017.909090909091,2023.75,-2.8123425345933275,68.03030303030303,68.0,0.0081955771133515,792.6060606060606,740.0,2.4522477825620226,0.0,0.25,-0.7071067811865475,1.303030303030303,2.25,-1.8390308948015617,1.2121212121212122,1.25,-0.0769321818620828,,0.3333333333333333,1.0,0.9696969696969696,2.8123425345933275,1.0,3 ROOM,0.25
100,school_flat_type,05_school_flat_type_period_aware_rdd,,,,log_resale_price ~ inside_focal + r_km + inside_focal:r_km + floor_area_sqm + remaining_lease + C(quadrant) + C(storey_range) + C(flat_model) + C(year_quarter) + C(num_nearby_malls) + C(num_nearby_mrt) + C(num_unique_mrt_lines),floor_area_sqm; remaining_lease,quadrant; storey_range; flat_model; year_quarter; num_nearby_malls; num_nearby_mrt; num_unique_mrt_lines,flat_type:excluded_by_design; floor_area_global_tercile:excluded_by_design; remaining_lease_tercile:excluded_by_design,205,123,82,-0.0027406587315299,0.0165775843192583,0.8686896255264359,-0.0352321269479522,0.0297508094848923,-0.2736906554983154,0.9642681995333904,ok,MAHA BODHI SCHOOL,True,False,False,False,,2020.0487804878048,2019.5,0.1779298186874673,94.29268292682929,96.36585365853658,-0.2509911260908501,790.5853658536586,799.780487804878,-0.1654638133914656,0.0,0.1463414634146341,-0.5819587255022072,1.2764227642276422,1.5,-0.2333724444832288,0.8455284552845529,0.902439024390244,-0.094697953885112,,0.0772357723577236,0.3008130081300812,0.3780487804878048,0.5819587255022072,0.3780487804878048,4 ROOM,0.2276422764227642
100,school_flat_type,05_school_flat_type_period_aware_rdd,,,,log_resale_price ~ inside_focal + r_km + inside_focal:r_km + floor_area_sqm + remaining_lease + C(quadrant) + C(storey_range) + C(flat_model) + C(year_quarter) + C(num_nearby_malls) + C(num_nearby_mrt) + C(num_unique_mrt_lines),floor_area_sqm; remaining_lease,quadrant; storey_range; flat_model; year_quarter; num_nearby_malls; num_nearby_mrt; num_unique_mrt_lines,flat_type:excluded_by_design; floor_area_global_tercile:excluded_by_design; remaining_lease_tercile:excluded_by_design,144,66,78,0.0422573059470599,0.0870803091968166,0.6274861012351876,-0.1284169638413127,0.2129315757354325,4.316285622838167,0.9568251196765244,ok,MAHA BODHI SCHOOL,True,False,False,False,,2018.9848484848485,2021.551282051282,-0.956373704170428,124.13636363636364,124.98717948717947,-0.1883107911777468,844.2878787878788,767.4102564102565,1.2015695479274748,0.0,0.1282051282051282,-0.5388384804317216,1.2424242424242424,1.9230769230769231,-0.861579304725996,1.2121212121212122,1.3717948717948718,-0.2875059486583217,,0.1561771561771561,0.0571095571095571,0.6037296037296038,1.2015695479274748,0.6037296037296038,5 ROOM,0.1445221445221445
100,school_flat_type,05_school_flat_type_period_aware_rdd,,,,log_resale_price ~ inside_focal + r_km + inside_focal:r_km + floor_area_sqm + remaining_lease + C(quadrant) + C(storey_range) + C(flat_model) + C(year_quarter) + C(num_nearby_mrt) + C(num_unique_mrt_lines),floor_area_sqm; remaining_lease,quadrant; storey_range; flat_model; year_quarter; num_nearby_mrt; num_unique_mrt_lines,flat_type:excluded_by_design; num_nearby_malls:constant; floor_area_global_tercile:excluded_by_design; remaining_lease_tercile:excluded_by_design,112,75,37,0.0351602372313184,0.0283980930897231,0.2156716968042434,-0.0204990024541547,0.0908194769167916,3.578566693044083,0.9546718723585056,ok,MAHA BODHI SCHOOL,True,False,False,False,,2019.2,2018.2702702702704,0.3508971189335736,147.09333333333333,145.9189189189189,0.3695404449514466,849.9466666666667,871.4324324324324,-0.3896959982151151,0.0,0.0,0.0,1.2666666666666666,1.4054054054054057,-0.1782432478771023,0.7866666666666666,0.8378378378378378,-0.1300316004578934,,0.1163963963963964,0.1390990990990991,0.4778378378378378,0.3896959982151151,0.4778378378378378,EXECUTIVE,0.3009009009009008
100,school_flat_type,05_school_flat_type_period_aware_rdd,,,,log_resale_price ~ inside_focal + r_km + inside_focal:r_km + floor_area_sqm + remaining_lease + C(quadrant) + C(storey_range) + C(flat_model) + C(year_quarter) + C(num_nearby_malls) + C(num_nearby_mrt) + C(num_unique_mrt_lines),floor_area_sqm; remaining_lease,quadrant; storey_range; flat_model; year_quarter; num_nearby_malls; num_nearby_mrt; num_unique_mrt_lines,flat_type:excluded_by_design; floor_area_global_tercile:excluded_by_design; remaining_lease_tercile:excluded_by_design,106,41,65,-0.0412599390281229,0.6249938624936956,0.947364648623292,-1.2662254000743451,1.1837055220180992,-4.04203346792028,0.9032486288098082,ok,MARIS STELLA HIGH SCHOOL,True,False,False,False,,2018.7560975609756,2019.3846153846157,-0.236362500945728,66.39024390243902,66.70769230769231,-0.0829678885954922,722.4146341463414,730.876923076923,-0.1165862690293257,3.8536585365853657,4.369230769230769,-0.715111968397319,2.951219512195122,2.9692307692307693,-0.0912916976750549,1.951219512195122,2.0,-0.3163266335402846,,0.123827392120075,0.2153846153846153,0.4292682926829268,0.715111968397319,0.4292682926829268,3 ROOM,0.1846153846153846
100,school_flat_type,05_school_flat_type_period_aware_rdd,,,,log_resale_price ~ inside_focal + r_km + inside_focal:r_km + floor_area_sqm + remaining_lease + C(quadrant) + C(storey_range) + C(flat_model) + C(year_quarter) + C(num_nearby_malls) + C(num_nearby_mrt) + C(num_unique_mrt_lines),floor_area_sqm; remaining_lease,quadrant; storey_range; flat_model; year_quarter; num_nearby_malls; num_nearby_mrt; num_unique_mrt_lines,flat_type:excluded_by_design; floor_area_global_tercile:excluded_by_design; remaining_lease_tercile:excluded_by_design,120,39,81,0.0481578647428913,0.0567810878653509,0.3963643921990997,-0.0631310224762008,0.1594467519619833,4.933629545424667,0.9905035164759948,ok,MARIS STELLA HIGH SCHOOL,True,False,False,False,,2020.948717948718,2023.4567901234568,-0.8459173388695351,102.6923076923077,95.20987654320987,1.2869451581361544,883.8205128205128,942.9382716049382,-0.4229065575674494,4.076923076923077,3.234567901234568,0.5059932931559679,2.948717948717949,2.2222222222222223,1.787978809130978,1.8974358974358976,1.567901234567901,0.795824553139802,,0.1709401709401709,0.2070275403608737,0.6989553656220322,1.787978809130978,0.6989553656220322,4 ROOM,0.3295346628679961
100,school_flat_type,05_school_flat_type_period_aware_rdd,,,,log_resale_price ~ inside_focal + r_km + inside_focal:r_km + floor_area_sqm + remaining_lease + C(quadrant) + C(storey_range) + C(flat_model) + C(year_quarter) + C(num_nearby_malls) + C(num_nearby_mrt) + C(num_unique_mrt_lines),floor_area_sqm; remaining_lease,quadrant; storey_range; flat_model; year_quarter; num_nearby_malls; num_nearby_mrt; num_unique_mrt_lines,flat_type:excluded_by_design; floor_area_global_tercile:excluded_by_design; remaining_lease_tercile:excluded_by_design,48,11,37,,,,,,,,insufficient_sample,MARIS STELLA HIGH SCHOOL,False,False,False,False,,2020.909090909091,2023.3783783783783,-0.9423439821246152,121.63636363636364,117.89189189189187,0.8024044053441339,843.4545454545455,963.6756756756756,-0.8806433617259521,4.363636363636363,2.8378378378378377,0.986639820672942,3.090909090909091,2.135135135135135,2.9423809647449986,2.0,1.4594594594594594,1.513059209582068,,0.2235872235872235,0.027027027027027,0.7837837837837839,2.9423809647449986,0.7837837837837839,5 ROOM,0.5405405405405406
100,school_flat_type,05_school_flat_type_period_aware_rdd,,,,log_resale_price ~ inside_focal + r_km + inside_focal:r_km + floor_area_sqm + remaining_lease + C(quadrant) + C(storey_range) + C(year_quarter) + C(num_nearby_malls) + C(num_nearby_mrt) + C(num_unique_mrt_lines),floor_area_sqm; remaining_lease,quadrant; storey_range; year_quarter; num_nearby_malls; num_nearby_mrt; num_unique_mrt_lines,flat_type:excluded_by_design; flat_model:constant; floor_area_global_tercile:excluded_by_design; remaining_lease_tercile:excluded_by_design,30,30,0,,,,,,,,insufficient_sample,MARIS STELLA HIGH SCHOOL,False,False,False,False,,2018.9333333333336,,,147.06666666666666,,,822.2,,,2.6666666666666665,,,2.6,,,1.9333333333333331,,,,0.5,0.5,0.5,,0.5,EXECUTIVE,0.5
100,school_flat_type,05_school_flat_type_period_aware_rdd,,,,log_resale_price ~ inside_focal + r_km + inside_focal:r_km + floor_area_sqm + remaining_lease + C(quadrant) + C(storey_range) + C(flat_model) + C(year_quarter) + C(num_nearby_malls) + C(num_nearby_mrt) + C(num_unique_mrt_lines),floor_area_sqm; remaining_lease,quadrant; storey_range; flat_model; year_quarter; num_nearby_malls; num_nearby_mrt; num_unique_mrt_lines,flat_type:excluded_by_design; floor_area_global_tercile:excluded_by_design; remaining_lease_tercile:excluded_by_design,110,43,67,0.0596187008010149,0.0297330303000102,0.0449487565211686,0.0013430322617566,0.1178943693402732,6.143174630061776,0.8403448410810475,ok,NAN CHIAU PRIMARY SCHOOL,True,True,True,False,,2024.046511627907,2024.0597014925372,-0.0131380325273336,44.2093023255814,45.3134328358209,-0.2623908948968966,1125.4418604651162,1125.5671641791046,-0.0104415137452032,0.1627906976744186,0.6268656716417911,-0.7332051629651405,3.3255813953488373,4.313432835820896,-0.7528730737703859,1.837209302325581,1.8955223880597016,-0.106629075303154,,0.0659493231516834,0.046858729607775,0.3693162096494272,0.7528730737703859,0.3693162096494272,2 ROOM,0.2631030892051371
100,school_flat_type,05_school_flat_type_period_aware_rdd,,,,log_resale_price ~ inside_focal + r_km + inside_focal:r_km + floor_area_sqm + remaining_lease + C(quadrant) + C(storey_range) + C(year_quarter) + C(num_nearby_malls) + C(num_nearby_mrt) + C(num_unique_mrt_lines),floor_area_sqm; remaining_lease,quadrant; storey_range; year_quarter; num_nearby_malls; num_nearby_mrt; num_unique_mrt_lines,flat_type:excluded_by_design; flat_model:constant; floor_area_global_tercile:excluded_by_design; remaining_lease_tercile:excluded_by_design,178,31,147,-0.0202645674997465,0.0237014757337611,0.3925556850023037,-0.0667186063183684,0.0261894713188752,-2.0060621103547005,0.9377210519715292,ok,NAN CHIAU PRIMARY SCHOOL,True,False,False,False,,2023.967741935484,2023.7142857142856,0.2407472112380256,68.19354838709677,68.00680272108843,0.644155410300211,1127.258064516129,1125.4625850340135,0.1405566906164597,0.1935483870967742,0.4897959183673469,-0.5327739477492042,3.5161290322580645,5.612244897959184,-1.543608737945949,1.8064516129032255,2.238095238095238,-0.7368011162802303,,0.0958964230853631,0.0,0.4035549703752469,1.543608737945949,0.4035549703752469,3 ROOM,0.2049594031160851
100,school_flat_type,05_school_flat_type_period_aware_rdd,,,,log_resale_price ~ inside_focal + r_km + inside_focal:r_km + floor_area_sqm + remaining_lease + C(quadrant) + C(storey_range) + C(flat_model) + C(year_quarter) + C(num_nearby_malls) + C(num_nearby_mrt) + C(num_unique_mrt_lines),floor_area_sqm; remaining_lease,quadrant; storey_range; flat_model; year_quarter; num_nearby_malls; num_nearby_mrt; num_unique_mrt_lines,flat_type:excluded_by_design; floor_area_global_tercile:excluded_by_design; remaining_lease_tercile:excluded_by_design,926,364,562,0.0193339661955715,0.0071118149737767,0.0065564798749744,0.0053950649822564,0.0332728674088867,1.952207767792813,0.931747506097957,ok,NAN CHIAU PRIMARY SCHOOL,True,True,True,True,,2020.071428571429,2022.0284697508896,-0.6208979039922533,91.18406593406591,92.69928825622776,-0.5986164345142435,1060.1565934065934,1069.135231316726,-0.1330434456113788,2.1346153846153846,1.3807829181494662,0.7249639598268376,4.961538461538462,5.274021352313167,-0.2369281189596819,2.1126373626373627,2.0569395017793592,0.1058939061047375,,0.0846368933557545,0.4061730084861757,0.3439540886160103,0.7249639598268376,0.4061730084861757,4 ROOM,0.3139591725000978
100,school_flat_type,05_school_flat_type_period_aware_rdd,,,,log_resale_price ~ inside_focal + r_km + inside_focal:r_km + floor_area_sqm + remaining_lease + C(quadrant) + C(storey_range) + C(flat_model) + C(year_quarter) + C(num_nearby_malls) + C(num_nearby_mrt) + C(num_unique_mrt_lines),floor_area_sqm; remaining_lease,quadrant; storey_range; flat_model; year_quarter; num_nearby_malls; num_nearby_mrt; num_unique_mrt_lines,flat_type:excluded_by_design; floor_area_global_tercile:excluded_by_design; remaining_lease_tercile:excluded_by_design,429,236,193,-0.0019892050017502,0.0100528866933532,0.8431436391488775,-0.0216925008613846,0.0177140908578841,-0.1987227844688299,0.9774619827304226,ok,NAN CHIAU PRIMARY SCHOOL,True,False,False,False,,2020.2796610169491,2021.658031088083,-0.4405682344992267,113.55932203389833,114.00518134715026,-0.1081625642131522,1002.0974576271186,1011.8963730569948,-0.1232828161124843,1.9957627118644068,1.8756476683937824,0.1208987638057514,5.754237288135593,5.606217616580311,0.1004809065325326,2.593220338983051,2.1658031088082903,0.767074719366357,,0.0529551242645121,0.0201545622200755,0.3162158601914464,0.767074719366357,0.3162158601914464,5 ROOM,0.2912312285940107
100,school_flat_type,05_school_flat_type_period_aware_rdd,,,,log_resale_price ~ inside_focal + r_km + inside_focal:r_km + floor_area_sqm + remaining_lease + C(quadrant) + C(storey_range) + C(flat_model) + C(year_quarter) + C(num_nearby_malls) + C(num_nearby_mrt) + C(num_unique_mrt_lines),floor_area_sqm; remaining_lease,quadrant; storey_range; flat_model; year_quarter; num_nearby_malls; num_nearby_mrt; num_unique_mrt_lines,flat_type:excluded_by_design; floor_area_global_tercile:excluded_by_design; remaining_lease_tercile:excluded_by_design,106,84,22,-0.0422727079911173,0.0458263659348981,0.3562918886369715,-0.1320907347658708,0.0475453187836361,-4.139167522695519,0.9648670124372264,ok,NAN CHIAU PRIMARY SCHOOL,True,False,False,False,,2019.321428571429,2019.7727272727273,-0.1570567074263758,132.17857142857142,136.6818181818182,-0.8914454387978842,955.2857142857144,949.0909090909092,0.1946982349265362,2.547619047619047,2.772727272727273,-0.4828493179151971,6.75,7.0,-0.8116219309075863,2.3452380952380953,2.227272727272727,0.2596709683083477,,0.288961038961039,0.2272727272727273,0.6688311688311687,0.8914454387978842,0.6688311688311687,EXECUTIVE,0.2846320346320345
100,school_flat_type,05_school_flat_type_period_aware_rdd,,,,log_resale_price ~ inside_focal + r_km + inside_focal:r_km + floor_area_sqm + remaining_lease + C(quadrant) + C(storey_range) + C(year_quarter) + C(num_nearby_malls) + C(num_nearby_mrt) + C(num_unique_mrt_lines),floor_area_sqm; remaining_lease,quadrant; storey_range; year_quarter; num_nearby_malls; num_nearby_mrt; num_unique_mrt_lines,flat_type:excluded_by_design; flat_model:constant; floor_area_global_tercile:excluded_by_design; remaining_lease_tercile:excluded_by_design,211,128,83,0.0367351716838317,0.0276660926035649,0.1842425873654705,-0.0174893734121055,0.0909597167797691,3.7418246728337263,0.8707649573496747,ok,NAN HUA PRIMARY SCHOOL,True,False,False,False,,2019.2421875,2020.566265060241,-0.3942471805240053,69.375,69.56626506024097,-0.0348521646195343,696.5,689.6746987951807,0.1502389382329653,1.109375,0.8554216867469879,0.6370259156977748,0.953125,1.0240963855421688,-0.1669302838497351,0.953125,0.8554216867469879,0.334909668267249,,0.0642884036144578,0.0,0.4146272590361446,0.6370259156977748,0.4146272590361446,3 ROOM,0.097703313253012
